date,symbol,underlier,is_spx_family,bias,right,strike,expiry,is_0dte,qty,entry_time,exit_time,hold_min,entry_px,exit_px,pnl,result,status,n_entry_fills
2022-03-11,QQQ220311P00328000,QQQ,False,bear,P,328.0,2022-03-11,True,2,2022-03-11 09:54:36,2022-03-11 10:03:12,8.6,0.78,1.14,72.0,WIN,closed,1
2022-03-11,QQQ220311P00328000,QQQ,False,bear,P,328.0,2022-03-11,True,2,2022-03-11 09:54:36,2022-03-11 10:28:11,33.6,0.78,0.93,30.0,WIN,closed,1
2022-03-11,AAPL220311P00155000,AAPL,False,bear,P,155.0,2022-03-11,True,4,2022-03-11 10:17:12,2022-03-11 10:29:23,12.2,0.38,0.26,-48.0,LOSS,closed,1
2022-03-11,TSLA220311C00840000,TSLA,False,bull,C,840.0,2022-03-11,True,1,2022-03-11 10:28:46,2022-03-11 11:06:18,37.5,2.0,1.1,-90.0,LOSS,closed,1
2022-03-11,QQQ220311C00335000,QQQ,False,bull,C,335.0,2022-03-11,True,5,2022-03-11 10:43:36,2022-03-11 11:07:00,23.4,0.3,0.16,-70.0,LOSS,closed,1
2022-03-14,QQQ220314P00315000,QQQ,False,bear,P,315.0,2022-03-14,True,5,2022-03-14 09:36:06,2022-03-14 10:08:32,32.4,0.44,0.14,-150.0,LOSS,closed,1
2022-03-14,SPY220314P00415000,SPY,True,bear,P,415.0,2022-03-14,True,5,2022-03-14 09:58:00,2022-03-14 10:08:21,10.3,0.54,0.31,-115.0,LOSS,closed,1
2022-03-14,SPXW220314C04275000,SPXW,True,bull,C,4275.0,2022-03-14,True,1,2022-03-14 10:40:26,2022-03-14 11:13:24,33.0,3.1,2.1,-100.0,LOSS,closed,1
2022-03-14,SPXW220314P04195000,SPXW,True,bear,P,4195.0,2022-03-14,True,1,2022-03-14 11:20:26,2022-03-14 11:43:42,23.3,4.9,9.9,500.0,WIN,closed,1
2022-03-14,SPXW220314P04150000,SPXW,True,bear,P,4150.0,2022-03-14,True,1,2022-03-14 11:46:09,2022-03-14 12:22:19,36.2,1.45,2.35,90.0,WIN,closed,1
2022-03-14,SPY220314P00414000,SPY,True,bear,P,414.0,2022-03-14,True,1,2022-03-14 12:25:53,2022-03-14 12:31:31,5.6,0.21,0.17,-4.0,LOSS,closed,1
2022-03-15,SPXW220316C04320000,SPXW,True,bull,C,4320.0,2022-03-16,False,1,2022-03-15 10:21:39,2022-03-15 10:26:04,4.4,4.8,5.0,20.0,WIN,closed,1
2022-03-15,TSLA220318C00830000,TSLA,False,bull,C,830.0,2022-03-18,False,1,2022-03-15 10:28:01,2022-03-15 10:31:29,3.5,5.33,6.4,107.0,WIN,closed,1
2022-03-15,TSLA220318P00725000,TSLA,False,bear,P,725.0,2022-03-18,False,1,2022-03-15 11:46:27,2022-03-15 12:08:24,21.9,4.0,4.1,10.0,WIN,closed,1
2022-03-15,QQQ220318C00333000,QQQ,False,bull,C,333.0,2022-03-18,False,1,2022-03-15 12:15:52,2022-03-15 12:54:30,38.6,2.4,2.07,-33.0,LOSS,closed,1
2022-03-16,AMD220318P00110000,AMD,False,bear,P,110.0,2022-03-18,False,1,2022-03-16 09:37:01,2022-03-16 09:47:14,10.2,1.82,1.37,-45.0,LOSS,closed,1
2022-03-16,NIO220318P00016500,NIO,False,bear,P,16.5,2022-03-18,False,4,2022-03-16 09:38:28,2022-03-16 09:48:58,10.5,0.5,0.51,4.0,WIN,closed,1
2022-03-16,SPY220316P00425000,SPY,True,bear,P,425.0,2022-03-16,True,6,2022-03-16 09:54:59,2022-03-16 10:14:45,19.8,0.66,0.54,-72.0,LOSS,closed,1
2022-03-16,SPXW220316C04400000,SPXW,True,bull,C,4400.0,2022-03-16,True,1,2022-03-16 10:16:49,2022-03-16 10:18:10,1.4,2.9,3.9,100.0,WIN,closed,1
2022-03-16,SPXW220316C04400000,SPXW,True,bull,C,4400.0,2022-03-16,True,1,2022-03-16 10:35:43,2022-03-16 10:42:55,7.2,3.3,2.25,-105.0,LOSS,closed,1
2022-03-16,SPXW220316P04245000,SPXW,True,bear,P,4245.0,2022-03-16,True,1,2022-03-16 10:43:18,2022-03-16 11:00:39,17.4,3.7,2.15,-155.0,LOSS,closed,1
2022-03-17,SPY220318P00420000,SPY,True,bear,P,420.0,2022-03-18,False,5,2022-03-17 09:39:24,2022-03-17 09:45:24,6.0,0.45,0.35,-50.0,LOSS,closed,1
2022-03-17,QQQ220318P00327000,QQQ,False,bear,P,327.0,2022-03-18,False,4,2022-03-17 09:39:28,2022-03-17 09:45:20,5.9,0.48,0.35,-52.0,LOSS,closed,1
2022-03-17,SPX220318P04280000,SPX,True,bear,P,4280.0,2022-03-18,False,1,2022-03-17 10:17:08,2022-03-17 10:24:26,7.3,3.4,3.0,-40.0,LOSS,closed,1
2022-03-17,SPX220318C04455000,SPX,True,bull,C,4455.0,2022-03-18,False,2,2022-03-17 10:28:31,2022-03-17 10:47:59,19.5,1.8,0.95,-170.0,LOSS,closed,1
2022-03-17,SPX220318P04270000,SPX,True,bear,P,4270.0,2022-03-18,False,1,2022-03-17 11:03:42,2022-03-17 11:25:04,21.4,3.6,2.2,-140.0,LOSS,closed,1
2022-03-18,TSLA220318C00900000,TSLA,False,bull,C,900.0,2022-03-18,True,1,2022-03-18 09:36:49,2022-03-18 10:07:39,30.8,2.67,7.0,433.0,WIN,closed,1
2022-03-18,SPY220318C00442000,SPY,True,bull,C,442.0,2022-03-18,True,2,2022-03-18 10:22:52,2022-03-18 10:31:35,8.7,0.55,0.6,10.0,WIN,closed,1
2022-03-18,AMD220318C00115000,AMD,False,bull,C,115.0,2022-03-18,True,5,2022-03-18 10:23:09,2022-03-18 10:38:40,15.5,0.38,0.15,-115.0,LOSS,closed,1
2022-03-18,XOM220318C00079000,XOM,False,bull,C,79.0,2022-03-18,True,4,2022-03-18 10:54:39,2022-03-18 11:02:51,8.2,0.26,0.18,-32.0,LOSS,closed,1
2022-03-18,SPXW220318C04475000,SPXW,True,bull,C,4475.0,2022-03-18,True,1,2022-03-18 11:13:42,2022-03-18 11:27:28,13.8,0.4,0.2,-20.0,LOSS,closed,1
2022-03-18,TSLA220318C00930000,TSLA,False,bull,C,930.0,2022-03-18,True,1,2022-03-18 11:35:13,2022-03-18 13:05:36,90.4,0.5,0.16,-34.0,LOSS,closed,1
2022-03-21,QQQ220321C00355000,QQQ,False,bull,C,355.0,2022-03-21,True,5,2022-03-21 09:48:16,2022-03-21 09:52:45,4.5,0.4,0.24,-80.0,LOSS,closed,1
2022-03-21,SPXW220321P04400000,SPXW,True,bear,P,4400.0,2022-03-21,True,2,2022-03-21 10:05:22,2022-03-21 10:55:50,50.5,2.325,0.85,-295.0,LOSS,closed,2
2022-03-21,TSLA220325P00800000,TSLA,False,bear,P,800.0,2022-03-25,False,1,2022-03-21 10:18:17,2022-03-21 10:47:42,29.4,2.04,1.58,-46.0,LOSS,closed,1
2022-03-21,SPXW220321C04500000,SPXW,True,bull,C,4500.0,2022-03-21,True,1,2022-03-21 10:57:56,2022-03-21 11:49:38,51.7,2.05,1.4,-65.0,LOSS,closed,1
2022-03-22,SPXW220323P04400000,SPXW,True,bear,P,4400.0,2022-03-23,False,2,2022-03-22 11:02:17,2022-03-22 11:11:12,8.9,2.8,2.3,-100.0,LOSS,closed,1
2022-03-22,SPY220323C00454000,SPY,True,bull,C,454.0,2022-03-23,False,4,2022-03-22 11:12:33,2022-03-22 11:34:13,21.7,0.52,0.41,-44.0,LOSS,closed,1
2022-03-23,TSLA220325C01150000,TSLA,False,bull,C,1150.0,2022-03-25,False,1,2022-03-23 09:41:17,2022-03-23 10:43:51,62.6,1.94,3.05,111.0,WIN,closed,1
2022-03-23,SPXW220323C04530000,SPXW,True,bull,C,4530.0,2022-03-23,True,1,2022-03-23 09:58:37,2022-03-23 10:45:06,46.5,1.55,1.0,-55.0,LOSS,closed,1
2022-03-23,SPY220323C00450000,SPY,True,bull,C,450.0,2022-03-23,True,5,2022-03-23 11:45:07,2022-03-23 12:07:44,22.6,0.3,0.18,-60.0,LOSS,closed,1
2022-03-23,SPXW220323C04525000,SPXW,True,bull,C,4525.0,2022-03-23,True,1,2022-03-23 12:27:26,2022-03-23 12:44:27,17.0,0.7,0.3,-40.0,LOSS,closed,1
2022-03-24,MSFT220325C00302500,MSFT,False,bull,C,302.5,2022-03-25,False,1,2022-03-24 09:44:20,2022-03-24 10:20:39,36.3,1.39,0.9,-49.0,LOSS,closed,1
2022-03-24,QQQ220325C00359000,QQQ,False,bull,C,359.0,2022-03-25,False,2,2022-03-24 09:56:48,2022-03-24 10:16:33,19.8,0.84,0.66,-36.0,LOSS,closed,1
2022-03-24,TSLA220325P00930000,TSLA,False,bear,P,930.0,2022-03-25,False,1,2022-03-24 10:30:55,2022-03-24 10:36:06,5.2,2.13,1.23,-90.0,LOSS,closed,1
2022-03-24,TSLA220325C01120000,TSLA,False,bull,C,1120.0,2022-03-25,False,1,2022-03-24 10:46:16,2022-03-24 12:03:12,76.9,1.07,0.66,-41.0,LOSS,closed,1
2022-03-25,NVDA220325P00270000,NVDA,False,bear,P,270.0,2022-03-25,True,2,2022-03-25 10:18:21,2022-03-25 10:20:13,1.9,0.58,0.35,-46.0,LOSS,closed,1
2022-03-25,QQQ220325C00363000,QQQ,False,bull,C,363.0,2022-03-25,True,6,2022-03-25 10:29:34,2022-03-25 10:54:10,24.6,0.3,0.24,-36.0,LOSS,closed,1
2022-03-25,SPY220325P00447000,SPY,True,bear,P,447.0,2022-03-25,True,2,2022-03-25 11:44:19,2022-03-25 12:21:37,37.3,0.4,0.23,-34.0,LOSS,closed,1
2022-03-28,NVDA220401C00300000,NVDA,False,bull,C,300.0,2022-04-01,False,1,2022-03-28 09:39:52,2022-03-28 10:15:46,35.9,2.05,1.48,-57.0,LOSS,closed,1
2022-03-28,SPY220328C00455000,SPY,True,bull,C,455.0,2022-03-28,True,2,2022-03-28 09:42:30,2022-03-28 10:16:40,34.2,0.44,0.25,-38.0,LOSS,closed,1
2022-03-28,SPY220328P00447000,SPY,True,bear,P,447.0,2022-03-28,True,1,2022-03-28 10:34:16,2022-03-28 10:47:37,13.3,0.09,0.06,-3.0,LOSS,closed,1
2022-03-29,SPXW220330C04680000,SPXW,True,bull,C,4680.0,2022-03-30,False,1,2022-03-29 10:23:17,2022-03-29 10:33:50,10.6,1.0,1.3,30.0,WIN,closed,1
2022-03-29,SPXW220330C04685000,SPXW,True,bull,C,4685.0,2022-03-30,False,1,2022-03-29 10:35:59,2022-03-29 12:27:11,111.2,1.0,0.5,-50.0,LOSS,closed,1
2022-03-30,AMD220401C00130000,AMD,False,bull,C,130.0,2022-04-01,False,1,2022-03-30 09:36:46,2022-03-31 09:42:35,1445.8,0.58,0.02,-56.0,LOSS,closed,1
2022-03-30,SPXW220330C04665000,SPXW,True,bull,C,4665.0,2022-03-30,True,1,2022-03-30 10:02:14,2022-03-30 11:08:39,66.4,1.0,0.2,-80.0,LOSS,closed,1
2022-03-31,GLD220401C00182000,GLD,False,bull,C,182.0,2022-04-01,False,2,2022-03-31 09:45:55,2022-03-31 09:58:32,12.6,0.59,0.5,-18.0,LOSS,closed,1
2022-03-31,AMC220401P00020000,AMC,False,bear,P,20.0,2022-04-01,False,1,2022-03-31 09:47:05,2022-03-31 09:52:31,5.4,0.14,0.15,1.0,WIN,closed,1
2022-03-31,NVDA220401C00280000,NVDA,False,bull,C,280.0,2022-04-01,False,1,2022-03-31 09:51:35,2022-03-31 10:01:31,9.9,2.4,2.15,-25.0,LOSS,closed,1
2022-03-31,SPY220401P00450000,SPY,True,bear,P,450.0,2022-04-01,False,5,2022-03-31 10:01:35,2022-03-31 10:06:17,4.7,0.48,0.42,-30.0,LOSS,closed,1
2022-03-31,SPY220331P00450000,SPY,True,bear,P,450.0,2022-03-31,True,5,2022-03-31 10:23:11,2022-03-31 10:29:39,6.5,0.1,0.08,-10.0,LOSS,closed,1
2022-03-31,SPY220331P00450000,SPY,True,bear,P,450.0,2022-03-31,True,5,2022-03-31 10:23:11,2022-03-31 10:31:23,8.2,0.1,0.07,-15.0,LOSS,closed,1
2022-03-31,SPY220331C00459000,SPY,True,bull,C,459.0,2022-03-31,True,4,2022-03-31 10:44:39,2022-03-31 10:51:01,6.4,0.66,0.82,64.0,WIN,closed,1
2022-03-31,AMD220401C00116000,AMD,False,bull,C,116.0,2022-04-01,False,2,2022-03-31 10:48:47,2022-03-31 10:59:45,11.0,1.01,0.82,-38.0,LOSS,closed,1
2022-03-31,SPXW220331C04625000,SPXW,True,bull,C,4625.0,2022-03-31,True,2,2022-03-31 10:54:58,2022-03-31 11:03:27,8.5,1.75,1.8,10.0,WIN,closed,1
2022-03-31,SPXW220331P04555000,SPXW,True,bear,P,4555.0,2022-03-31,True,1,2022-03-31 11:17:52,2022-03-31 11:41:07,23.2,2.1,1.5,-60.0,LOSS,closed,1
2022-03-31,SPY220401C00462000,SPY,True,bull,C,462.0,2022-04-01,False,1,2022-03-31 11:42:08,2022-03-31 11:48:11,6.0,0.51,0.44,-7.0,LOSS,closed,1
2022-04-01,SPXW220401C04575000,SPXW,True,bull,C,4575.0,2022-04-01,True,1,2022-04-01 10:18:01,2022-04-01 10:19:27,1.4,2.1,1.5,-60.0,LOSS,closed,1
2022-04-01,SPXW220401P04500000,SPXW,True,bear,P,4500.0,2022-04-01,True,1,2022-04-01 10:19:59,2022-04-01 10:21:33,1.6,3.1,4.3,120.0,WIN,closed,1
2022-04-01,SPXW220401P04490000,SPXW,True,bear,P,4490.0,2022-04-01,True,2,2022-04-01 10:39:41,2022-04-01 10:55:09,15.5,1.75,0.8,-190.0,LOSS,closed,1
2022-04-01,SPXW220401P04500000,SPXW,True,bear,P,4500.0,2022-04-01,True,1,2022-04-01 11:05:29,2022-04-01 11:09:18,3.8,2.0,1.45,-55.0,LOSS,closed,1
2022-04-01,QQQ220401C00365000,QQQ,False,bull,C,365.0,2022-04-01,True,4,2022-04-01 11:10:37,2022-04-01 11:15:24,4.8,0.43,0.24,-76.0,LOSS,closed,1
2022-04-01,SPXW220401P04480000,SPXW,True,bear,P,4480.0,2022-04-01,True,1,2022-04-01 11:40:11,2022-04-01 12:56:09,76.0,0.9,0.5,-40.0,LOSS,closed,1
2022-04-01,SPXW220401C04545000,SPXW,True,bull,C,4545.0,2022-04-01,True,1,2022-04-01 13:58:58,2022-04-01 14:08:22,9.4,1.45,2.05,60.0,WIN,closed,1
2022-04-04,FB220408C00237500,FB,False,bull,C,237.5,2022-04-08,False,1,2022-04-04 10:15:42,2022-04-04 10:40:20,24.6,1.56,1.92,36.0,WIN,closed,1
2022-04-04,SPXW220404C04590000,SPXW,True,bull,C,4590.0,2022-04-04,True,2,2022-04-04 10:21:39,2022-04-04 10:34:49,13.2,0.85,0.95,20.0,WIN,closed,1
2022-04-04,SPXW220404C04585000,SPXW,True,bull,C,4585.0,2022-04-04,True,1,2022-04-04 11:06:50,2022-04-04 12:39:03,92.2,2.2,1.4,-80.0,LOSS,closed,1
2022-04-04,TWTR220408C00060000,TWTR,False,bull,C,60.0,2022-04-08,False,2,2022-04-04 11:55:53,2022-04-04 13:25:51,90.0,0.36,0.67,62.0,WIN,closed,1
2022-04-04,TWTR220408C00060000,TWTR,False,bull,C,60.0,2022-04-08,False,1,2022-04-04 11:55:53,2022-04-05 09:33:49,1297.9,0.36,0.95,59.0,WIN,closed,1
2022-04-04,AMD220408C00111000,AMD,False,bull,C,111.0,2022-04-08,False,1,2022-04-04 12:14:23,2022-04-04 14:06:21,112.0,2.14,1.65,-49.0,LOSS,closed,1
2022-04-04,SPXW220404C04580000,SPXW,True,bull,C,4580.0,2022-04-04,True,1,2022-04-04 13:28:50,2022-04-04 14:29:47,61.0,2.1,3.1,100.0,WIN,closed,1
2022-04-04,SPY220404C00456000,SPY,True,bull,C,456.0,2022-04-04,True,2,2022-04-04 13:29:29,2022-04-04 14:02:08,32.6,0.36,0.44,16.0,WIN,closed,1
2022-04-04,NIO220408P00023000,NIO,False,bear,P,23.0,2022-04-08,False,1,2022-04-04 13:37:07,2022-04-04 15:01:20,84.2,0.59,0.5,-9.0,LOSS,closed,1
2022-04-04,SHOP220408C00850000,SHOP,False,bull,C,850.0,2022-04-08,False,1,2022-04-04 13:50:32,2022-04-04 13:57:42,7.2,1.5,1.3,-20.0,LOSS,closed,1
2022-04-05,QQQ220406C00370000,QQQ,False,bull,C,370.0,2022-04-06,False,1,2022-04-05 09:55:50,2022-04-05 10:01:13,5.4,1.13,0.97,-16.0,LOSS,closed,1
2022-04-05,MSFT220408P00310000,MSFT,False,bear,P,310.0,2022-04-08,False,1,2022-04-05 10:45:43,2022-04-05 10:52:15,6.5,2.15,1.92,-23.0,LOSS,closed,1
2022-04-05,CLF220408C00035000,CLF,False,bull,C,35.0,2022-04-08,False,3,2022-04-05 10:54:12,2022-04-05 11:16:39,22.4,0.29,0.25,-12.0,LOSS,closed,1
2022-04-05,SPXW220406P04500000,SPXW,True,bear,P,4500.0,2022-04-06,False,1,2022-04-05 11:04:28,2022-04-05 11:40:48,36.3,3.5,4.7,120.0,WIN,closed,1
2022-04-05,WMT220408P00150000,WMT,False,bear,P,150.0,2022-04-08,False,4,2022-04-05 11:30:32,2022-04-05 11:35:49,5.3,0.48,0.41,-28.0,LOSS,closed,1
2022-04-05,SPXW220406C04600000,SPXW,True,bull,C,4600.0,2022-04-06,False,1,2022-04-05 12:05:59,2022-04-05 12:24:02,18.1,3.7,2.65,-105.0,LOSS,closed,1
2022-04-05,NVDA220408C00277500,NVDA,False,bull,C,277.5,2022-04-08,False,1,2022-04-05 12:33:15,2022-04-05 13:29:08,55.9,0.98,1.01,3.0,WIN,closed,1
2022-04-05,SPY220408C00464000,SPY,True,bull,C,464.0,2022-04-08,False,1,2022-04-05 12:51:32,2022-04-05 12:51:32,0.0,0.16,0.16,0.0,LOSS,unclosed,1
2022-04-06,LYFT220408C00040000,LYFT,False,bull,C,40.0,2022-04-08,False,1,2022-04-06 09:46:15,2022-04-06 11:02:31,76.3,0.06,0.16,10.0,WIN,closed,1
2022-04-06,AMC220408C00025000,AMC,False,bull,C,25.0,2022-04-08,False,1,2022-04-06 09:48:56,2022-04-06 09:54:46,5.8,0.28,0.3,2.0,WIN,closed,1
2022-04-06,FB220408P00220000,FB,False,bear,P,220.0,2022-04-08,False,1,2022-04-06 10:00:17,2022-04-06 10:09:03,8.8,1.65,2.0,35.0,WIN,closed,1
2022-04-06,QQQ220406P00350000,QQQ,False,bear,P,350.0,2022-04-06,True,3,2022-04-06 10:26:46,2022-04-06 10:46:28,19.7,1.04,0.7,-102.0,LOSS,closed,1
2022-04-06,AAL220408C00017500,AAL,False,bull,C,17.5,2022-04-08,False,6,2022-04-06 11:13:56,2022-04-06 11:33:59,20.1,0.29,0.28,-6.0,LOSS,closed,1
2022-04-06,NVDA220408C00255000,NVDA,False,bull,C,255.0,2022-04-08,False,1,2022-04-06 11:28:08,2022-04-06 12:20:21,52.2,1.5,0.96,-54.0,LOSS,closed,1
2022-04-06,SPXW220406C04510000,SPXW,True,bull,C,4510.0,2022-04-06,True,1,2022-04-06 13:15:57,2022-04-06 13:45:35,29.6,2.0,4.2,220.0,WIN,closed,1
2022-04-06,QQQ220406C00357000,QQQ,False,bull,C,357.0,2022-04-06,True,1,2022-04-06 13:36:49,2022-04-06 13:57:13,20.4,0.54,0.69,15.0,WIN,closed,1
2022-04-06,SPY220406C00450000,SPY,True,bull,C,450.0,2022-04-06,True,2,2022-04-06 13:48:26,2022-04-06 14:00:07,11.7,0.32,0.23,-18.0,LOSS,closed,1
2022-04-06,SPY220408C00460000,SPY,True,bull,C,460.0,2022-04-08,False,1,2022-04-06 14:01:15,2022-04-06 14:07:23,6.1,0.09,0.07,-2.0,LOSS,closed,1
2022-04-07,TSLA220408C01110000,TSLA,False,bull,C,1110.0,2022-04-08,False,1,2022-04-07 09:59:35,2022-04-07 10:40:20,40.8,4.4,2.2,-220.0,LOSS,closed,1
2022-04-07,MSFT220408C00307500,MSFT,False,bull,C,307.5,2022-04-08,False,2,2022-04-07 10:02:03,2022-04-07 10:41:02,39.0,0.78,0.38,-80.0,LOSS,closed,1
2022-04-07,SPXW220408P04400000,SPXW,True,bear,P,4400.0,2022-04-08,False,1,2022-04-07 11:02:16,2022-04-07 11:13:04,10.8,3.5,4.2,70.0,WIN,closed,1
2022-04-07,SPXW220408P04370000,SPXW,True,bear,P,4370.0,2022-04-08,False,2,2022-04-07 11:50:13,2022-04-07 12:10:48,20.6,2.1,1.35,-150.0,LOSS,closed,1
2022-04-07,SPXW220408C04535000,SPXW,True,bull,C,4535.0,2022-04-08,False,1,2022-04-07 12:15:16,2022-04-07 14:03:08,107.9,1.7,5.0,330.0,WIN,closed,1
2022-04-08,COST220408C00610000,COST,False,bull,C,610.0,2022-04-08,True,1,2022-04-08 09:58:28,2022-04-08 10:00:36,2.1,0.85,1.2,35.0,WIN,closed,1
2022-04-08,COST220408C00610000,COST,False,bull,C,610.0,2022-04-08,True,1,2022-04-08 09:58:28,2022-04-08 10:02:28,4.0,0.85,1.09,24.0,WIN,closed,1
2022-04-08,TWTR220408P00044000,TWTR,False,bear,P,44.0,2022-04-08,True,20,2022-04-08 10:03:21,2022-04-08 11:49:12,105.8,0.05,0.01,-80.0,LOSS,closed,1
2022-04-08,SPXW220408P04430000,SPXW,True,bear,P,4430.0,2022-04-08,True,2,2022-04-08 10:21:25,2022-04-08 10:32:07,10.7,0.925,0.4,-105.0,LOSS,closed,2
2022-04-08,TSLA220408C01060000,TSLA,False,bull,C,1060.0,2022-04-08,True,1,2022-04-08 10:51:54,2022-04-08 11:38:03,46.1,1.45,0.8,-65.0,LOSS,closed,1
2022-04-08,SPXW220408C04530000,SPXW,True,bull,C,4530.0,2022-04-08,True,1,2022-04-08 10:56:21,2022-04-08 11:04:09,7.8,3.2,5.9,270.0,WIN,closed,1
2022-04-08,SPY220408C00452000,SPY,True,bull,C,452.0,2022-04-08,True,3,2022-04-08 11:58:01,2022-04-08 12:23:31,25.5,0.33,0.33,0.0,LOSS,closed,1
2022-04-08,SPXW220408P04485000,SPXW,True,bear,P,4485.0,2022-04-08,True,1,2022-04-08 13:29:26,2022-04-08 13:46:06,16.7,2.1,2.9,80.0,WIN,closed,1
2022-04-11,SPXW220411P04400000,SPXW,True,bear,P,4400.0,2022-04-11,True,3,2022-04-11 09:40:46,2022-04-11 11:31:09,110.4,1.833,1.05,-235.0,LOSS,closed,2
2022-04-11,FB220414P00215000,FB,False,bear,P,215.0,2022-04-14,False,1,2022-04-11 11:47:11,2022-04-11 11:52:06,4.9,2.69,2.39,-30.0,LOSS,closed,1
2022-04-12,COST220414C00600000,COST,False,bull,C,600.0,2022-04-14,False,1,2022-04-12 09:47:09,2022-04-12 09:49:07,2.0,1.7,2.2,50.0,WIN,closed,1
2022-04-12,AMD220414C00105000,AMD,False,bull,C,105.0,2022-04-14,False,2,2022-04-12 09:54:06,2022-04-12 10:13:46,19.7,0.48,0.35,-26.0,LOSS,closed,1
2022-04-12,SPY220413P00440000,SPY,True,bear,P,440.0,2022-04-13,False,2,2022-04-12 10:48:35,2022-04-12 11:22:57,34.4,1.35,1.0,-70.0,LOSS,closed,1
2022-04-12,QQQ220413P00340000,QQQ,False,bear,P,340.0,2022-04-13,False,2,2022-04-12 10:49:44,2022-04-12 11:18:59,29.2,1.6,1.25,-70.0,LOSS,closed,1
2022-04-12,SHOP220414C00700000,SHOP,False,bull,C,700.0,2022-04-14,False,1,2022-04-12 11:33:13,2022-04-12 12:02:53,29.7,1.75,1.2,-55.0,LOSS,closed,1
2022-04-12,SPY220413P00439000,SPY,True,bear,P,439.0,2022-04-13,False,2,2022-04-12 12:08:27,2022-04-12 12:55:18,46.9,0.88,1.0,24.0,WIN,closed,1
2022-04-12,SPY220413P00439000,SPY,True,bear,P,439.0,2022-04-13,False,1,2022-04-12 12:08:27,2022-04-12 13:59:23,110.9,0.88,1.88,100.0,WIN,closed,1
2022-04-12,SPY220413P00435000,SPY,True,bear,P,435.0,2022-04-13,False,1,2022-04-12 14:02:25,2022-04-12 14:08:17,5.9,0.71,0.48,-23.0,LOSS,closed,1
2022-04-13,FB220414C00217500,FB,False,bull,C,217.5,2022-04-14,False,1,2022-04-13 09:40:46,2022-04-13 10:00:28,19.7,1.28,1.13,-15.0,LOSS,closed,1
2022-04-13,TSLA220414C01040000,TSLA,False,bull,C,1040.0,2022-04-14,False,1,2022-04-13 09:50:26,2022-04-13 10:00:25,10.0,1.99,1.18,-81.0,LOSS,closed,1
2022-04-13,SPXW220413P04365000,SPXW,True,bear,P,4365.0,2022-04-13,True,1,2022-04-13 10:02:18,2022-04-13 11:04:32,62.2,4.6,0.7,-390.0,LOSS,closed,1
2022-04-13,SPY220413P00440000,SPY,True,bear,P,440.0,2022-04-13,True,1,2022-04-13 11:34:40,2022-04-13 11:42:30,7.8,0.5,0.56,6.0,WIN,closed,1
2022-04-13,SPY220413P00440000,SPY,True,bear,P,440.0,2022-04-13,True,1,2022-04-13 11:34:40,2022-04-13 11:43:30,8.8,0.5,0.54,4.0,WIN,closed,1
2022-04-13,QQQ220414P00341000,QQQ,False,bear,P,341.0,2022-04-14,False,2,2022-04-13 14:02:05,2022-04-13 14:07:46,5.7,0.88,0.73,-30.0,LOSS,closed,1
2022-04-13,COST220422C00615000,COST,False,bull,C,615.0,2022-04-22,False,1,2022-04-13 14:57:52,2022-04-14 10:09:30,1151.6,1.28,0.69,-59.0,LOSS,closed,1
2022-04-14,NVDA220414C00235000,NVDA,False,bull,C,235.0,2022-04-14,True,2,2022-04-14 09:33:59,2022-04-14 09:41:30,7.5,0.51,0.2,-62.0,LOSS,closed,1
2022-04-14,MSFT220414P00282500,MSFT,False,bear,P,282.5,2022-04-14,True,1,2022-04-14 09:44:53,2022-04-14 10:06:37,21.7,0.34,0.75,41.0,WIN,closed,1
2022-04-14,MSFT220414P00282500,MSFT,False,bear,P,282.5,2022-04-14,True,1,2022-04-14 09:44:53,2022-04-14 10:08:25,23.5,0.34,0.66,32.0,WIN,closed,1
2022-04-14,SPXW220414P04385000,SPXW,True,bear,P,4385.0,2022-04-14,True,1,2022-04-14 10:24:09,2022-04-14 11:45:52,81.7,1.9,2.0,10.0,WIN,closed,1
2022-04-14,TWTR220422P00040000,TWTR,False,bear,P,40.0,2022-04-22,False,1,2022-04-14 11:51:49,2022-04-14 12:59:38,67.8,0.82,0.5,-32.0,LOSS,closed,1
2022-04-14,AAPL220414P00167500,AAPL,False,bear,P,167.5,2022-04-14,True,1,2022-04-14 12:30:22,2022-04-14 12:59:13,28.9,0.93,0.9,-3.0,LOSS,closed,1
2022-04-14,SPXW220414C04450000,SPXW,True,bull,C,4450.0,2022-04-14,True,1,2022-04-14 13:00:15,2022-04-14 14:01:04,60.8,1.1,1.7,60.0,WIN,closed,1
2022-04-18,TSLA220422C01200000,TSLA,False,bull,C,1200.0,2022-04-22,False,1,2022-04-18 09:30:55,2022-04-21 10:13:00,4362.1,1.38,0.3,-108.0,LOSS,closed,1
2022-04-18,SPY220418P00437000,SPY,True,bear,P,437.0,2022-04-18,True,2,2022-04-18 09:34:55,2022-04-18 09:53:51,18.9,1.08,1.2,24.0,WIN,closed,1
2022-04-18,SPY220418C00442000,SPY,True,bull,C,442.0,2022-04-18,True,2,2022-04-18 10:45:24,2022-04-18 10:57:07,11.7,0.29,0.14,-30.0,LOSS,closed,1
2022-04-18,QQQ220418C00342000,QQQ,False,bull,C,342.0,2022-04-18,True,3,2022-04-18 10:47:20,2022-04-18 11:14:53,27.6,0.583,0.28,-91.0,LOSS,closed,2
